Player,Match,Result,Year,Net_Game_Frequency,Net_Game_Effectiveness,Net_Game_Impact,Serve_Volley_Frequency,Serve_Volley_Effectiveness,Serve_Volley_Impact,Forehand_Power,Backhand_Power,Groundstroke_Balance,Overall_Groundstroke_Power,Forehand_DTL_Control,Forehand_IO_Control,Backhand_DTL_Control,Directional_Versatility,Drop_Shot_Usage,Drop_Shot_Effectiveness,Drop_Shot_Impact,Rally_Aggression,Return_Aggression,Overall_Aggression,Court_Position_Strategy,Tactical_Versatility,Power_Finesse_Balance,Tactical_Adaptability,Tactical_Match_Impact,Offensive_Efficiency,Tactical_Intelligence,Overall_Tactical_Game
Aryna Sabalenka,2021 US Open QF,W vsKrejcikova,2021,0.074,0.889,0.066,0.0,0.0,0.0,0.184,0.125,0.059,0.154,0.25,0.0,0.5,0.375,0.008,1.0,0.008,0.665,0.9,0.759,0.422,0.8,0.981,0.779,0.857,0.309,0.725,0.481
Aryna Sabalenka,2021 US Open R16,W vsMertens,2021,0.139,0.857,0.119,0.018,0.0,0.0,0.4,0.148,0.252,0.274,0.636,0.0,0.462,0.549,0.0,0.0,0.0,0.63,0.755,0.68,0.503,0.6,0.936,0.681,0.75,0.349,0.675,0.459
Aryna Sabalenka,2021 US Open R32,W vsCollins,2021,0.066,1.0,0.066,0.0,0.0,0.0,0.215,0.13,0.085,0.172,0.444,0.0,0.5,0.472,0.011,0.5,0.006,0.055,0.17,0.101,0.347,0.6,0.509,0.522,0.574,0.119,0.53,0.257
Aryna Sabalenka,2021 US Open R64,W vsZidansek,2021,0.098,0.778,0.076,0.056,1.0,0.056,0.245,0.25,0.005,0.248,0.467,0.0,0.25,0.359,0.0,0.0,0.0,0.25,0.38,0.302,0.536,0.8,0.904,0.778,0.856,0.212,0.705,0.381
Aryna Sabalenka,2021 US Open R128,W vsStojanovic,2021,0.083,0.75,0.062,0.025,0.5,0.012,0.224,0.291,0.067,0.258,0.5,0.0,0.385,0.442,0.004,1.0,0.004,0.68,0.84,0.744,0.383,1.0,0.975,0.869,0.956,0.345,0.823,0.533
Aryna Sabalenka,2021 Cincinnati R32,L vsBadosa,2021,0.11,0.739,0.081,0.043,0.5,0.022,0.256,0.232,0.024,0.244,0.208,0.0,0.313,0.26,0.004,0.0,0.0,0.995,0.855,0.939,0.539,0.8,1.0,0.808,0.727,0.404,0.707,0.535
Aryna Sabalenka,2021 Montreal SF,L vsPliskova,2021,0.092,0.727,0.067,0.0,0.0,0.0,0.169,0.145,0.024,0.157,0.214,0.0,0.375,0.294,0.013,0.0,0.0,0.84,0.755,0.806,0.501,0.6,0.996,0.699,0.629,0.325,0.628,0.449
Aryna Sabalenka,2021 Montreal QF,W vsAzarenka,2021,0.105,0.667,0.07,0.0,0.0,0.0,0.311,0.209,0.102,0.26,0.417,0.0,0.5,0.458,0.014,0.5,0.007,1.0,1.0,1.0,0.37,0.8,0.99,0.771,0.848,0.425,0.745,0.558
Aryna Sabalenka,2021 Montreal R16,W vsMarino,2021,0.031,1.0,0.031,0.0,0.0,0.0,0.261,0.3,0.039,0.28,0.333,0.0,0.5,0.416,0.0,0.0,0.0,0.495,1.0,0.697,0.106,0.6,0.98,0.615,0.677,0.331,0.634,0.428
Aryna Sabalenka,2021 Montreal R32,W vsStephens,2021,0.083,0.882,0.073,0.011,1.0,0.011,0.196,0.194,0.002,0.195,0.258,0.5,0.364,0.561,0.019,0.0,0.0,0.85,0.98,0.902,0.429,0.8,0.958,0.773,0.851,0.371,0.765,0.532
Aryna Sabalenka,2021 Tokyo Olympics R32,L vsVekic,2021,0.084,0.789,0.066,0.021,0.0,0.0,0.318,0.294,0.024,0.306,0.37,0.0,0.588,0.479,0.026,0.333,0.009,0.775,0.675,0.735,0.321,0.8,0.97,0.755,0.68,0.363,0.743,0.498
Aryna Sabalenka,2021 Tokyo Olympics R64,W vsLinette,2021,0.084,0.667,0.056,0.093,0.75,0.07,0.355,0.409,0.054,0.382,0.333,0.0,0.667,0.5,0.03,0.333,0.01,1.0,1.0,1.0,0.423,1.0,0.99,0.882,0.97,0.47,0.843,0.613
Aryna Sabalenka,2021 Wimbledon SF,L vsPliskova,2021,0.093,0.647,0.06,0.0,0.0,0.0,0.154,0.159,0.005,0.156,0.294,0.0,0.4,0.347,0.042,0.143,0.006,0.275,0.49,0.361,0.507,0.8,0.891,0.769,0.692,0.189,0.697,0.377
Aryna Sabalenka,2021 Wimbledon QF,W vsJabeur,2021,0.135,0.667,0.09,0.0,0.0,0.0,0.395,0.318,0.077,0.357,0.375,0.0,0.375,0.375,0.025,0.333,0.008,0.645,0.615,0.633,0.353,0.8,0.987,0.767,0.843,0.36,0.723,0.482
Aryna Sabalenka,2021 Wimbledon R16,W vsRybakina,2021,0.057,0.8,0.046,0.013,1.0,0.013,0.215,0.192,0.023,0.204,0.438,0.0,0.333,0.385,0.027,0.2,0.005,0.655,0.52,0.601,0.317,1.0,0.965,0.853,0.938,0.275,0.802,0.482
Aryna Sabalenka,2021 Wimbledon R32,W vsOsorio,2021,0.181,0.619,0.112,0.034,0.0,0.0,0.1,0.138,0.038,0.119,0.118,0.0,0.375,0.246,0.027,0.75,0.02,0.72,0.77,0.74,0.931,0.8,0.996,0.885,0.974,0.303,0.722,0.485
Aryna Sabalenka,2021 Wimbledon R64,W vsBoulter,2021,0.094,0.588,0.055,0.013,1.0,0.013,0.186,0.216,0.03,0.201,0.167,0.0,0.333,0.25,0.015,0.0,0.0,0.33,0.62,0.446,0.468,0.8,0.986,0.789,0.868,0.231,0.697,0.401
Aryna Sabalenka,2021 Wimbledon R128,W vsNiculescu,2021,0.174,0.8,0.139,0.1,0.8,0.08,0.356,0.148,0.208,0.252,0.529,0.0,0.333,0.431,0.055,0.375,0.021,1.0,1.0,1.0,0.78,1.0,0.991,0.953,1.049,0.443,0.844,0.622
Aryna Sabalenka,2021 Eastbourne QF,L vsGiorgi,2021,0.073,0.714,0.052,0.076,0.714,0.054,0.175,0.25,0.075,0.212,0.25,0.0,0.375,0.312,0.017,0.333,0.006,1.0,1.0,1.0,0.585,1.0,0.999,0.917,0.825,0.401,0.807,0.582
Aryna Sabalenka,2021 Eastbourne R16,W vsRiske Amritraj,2021,0.107,0.727,0.078,0.111,0.6,0.067,0.378,0.15,0.228,0.264,0.615,0.0,0.4,0.508,0.021,0.5,0.01,0.655,0.725,0.683,0.662,1.0,0.946,0.916,1.008,0.334,0.845,0.529
Aryna Sabalenka,2021 Eastbourne R32,W vsPera,2021,0.074,0.75,0.056,0.0,0.0,0.0,0.212,0.067,0.145,0.14,0.5,0.0,0.0,0.25,0.011,0.0,0.0,0.255,0.38,0.305,0.458,0.6,0.937,0.673,0.74,0.164,0.598,0.316
Aryna Sabalenka,2021 Berlin R16,L vsKeys,2021,0.066,0.75,0.05,0.0,0.0,0.0,0.234,0.162,0.072,0.198,0.286,0.0,0.143,0.215,0.02,0.667,0.013,0.35,0.57,0.438,0.307,0.8,0.991,0.759,0.683,0.225,0.681,0.394
Aryna Sabalenka,2021 Roland Garros R32,L vsPavlyuchenkova,2021,0.071,0.8,0.057,0.0,0.0,0.0,0.415,0.233,0.182,0.324,0.625,0.333,0.286,0.622,0.023,0.5,0.012,1.0,0.89,0.956,0.209,0.8,0.963,0.731,0.658,0.433,0.771,0.558
Aryna Sabalenka,2021 Roland Garros R64,W vsSasnovich,2021,0.088,0.667,0.059,0.0,0.0,0.0,0.25,0.164,0.086,0.207,0.182,0.333,0.261,0.388,0.026,0.4,0.01,1.0,0.8,0.92,0.385,0.8,0.992,0.775,0.852,0.376,0.729,0.525
Aryna Sabalenka,2021 Roland Garros R128,W vsKonjuh,2021,0.079,0.5,0.04,0.0,0.0,0.0,0.217,0.258,0.041,0.238,0.308,0.0,0.3,0.304,0.044,0.5,0.022,0.805,0.765,0.789,0.309,0.8,0.996,0.76,0.836,0.344,0.705,0.486
Aryna Sabalenka,2021 Rome R16,L vsGauff,2021,0.046,0.667,0.031,0.0,0.0,0.0,0.167,0.197,0.03,0.182,0.357,1.0,0.333,0.845,0.017,0.0,0.0,0.89,0.575,0.764,0.235,0.6,0.803,0.588,0.529,0.311,0.699,0.449
Aryna Sabalenka,2021 Rome R32,W vsSorribes Tormo,2021,0.162,0.727,0.118,0.025,0.5,0.012,0.258,0.147,0.111,0.202,0.395,1.0,0.375,0.885,0.045,0.3,0.014,1.0,1.0,1.0,0.706,1.0,0.868,0.902,0.992,0.416,0.92,0.629
Aryna Sabalenka,2021 Madrid F,W vsBarty,2021,0.098,0.733,0.072,0.0,0.0,0.0,0.194,0.25,0.056,0.222,0.316,0.0,0.462,0.389,0.027,0.6,0.016,0.95,0.755,0.872,0.399,0.8,0.99,0.777,0.854,0.372,0.729,0.519
Aryna Sabalenka,2021 Madrid SF,W vsPavlyuchenkova,2021,0.086,0.75,0.064,0.0,0.0,0.0,0.441,0.25,0.191,0.346,0.429,0.5,0.333,0.631,0.008,1.0,0.008,0.74,0.67,0.712,0.237,0.8,0.926,0.725,0.798,0.371,0.764,0.502
Aryna Sabalenka,2021 Madrid R16,W vsPegula,2021,0.046,0.5,0.023,0.0,0.0,0.0,0.222,0.385,0.163,0.304,0.167,0.0,0.5,0.334,0.054,0.6,0.032,0.825,1.0,0.895,0.146,0.8,0.997,0.728,0.801,0.397,0.705,0.514
Aryna Sabalenka,2021 Madrid R32,W vsKasatkina,2021,0.15,0.737,0.111,0.047,0.667,0.031,0.345,0.255,0.09,0.3,0.429,1.0,0.571,1.0,0.048,0.25,0.012,1.0,0.945,0.978,0.562,1.0,0.848,0.867,0.954,0.447,0.936,0.637
Aryna Sabalenka,2021 Madrid R64,W vsZvonareva,2021,0.08,0.75,0.06,0.019,0.0,0.0,0.286,0.209,0.077,0.248,0.4,0.0,0.462,0.431,0.06,0.222,0.013,1.0,1.0,1.0,0.367,0.8,0.992,0.771,0.848,0.417,0.739,0.552
Aryna Sabalenka,2021 Stuttgart F,L vsBarty,2021,0.043,0.857,0.037,0.0,0.0,0.0,0.179,0.146,0.033,0.162,0.25,1.0,0.353,0.802,0.044,0.222,0.01,0.455,0.35,0.413,0.244,0.8,0.605,0.63,0.567,0.2,0.719,0.389
Aryna Sabalenka,2021 Stuttgart SF,W vsHalep,2021,0.044,0.8,0.035,0.0,0.0,0.0,0.304,0.286,0.018,0.295,0.625,0.0,0.353,0.489,0.06,0.444,0.027,0.84,0.735,0.798,0.143,0.8,0.969,0.719,0.791,0.368,0.736,0.501
Aryna Sabalenka,2021 Stuttgart QF,W vsKontaveit,2021,0.059,0.769,0.045,0.0,0.0,0.0,0.257,0.288,0.031,0.272,0.292,0.667,0.522,0.74,0.019,0.4,0.008,0.81,0.73,0.778,0.206,0.8,0.882,0.706,0.776,0.356,0.778,0.507
Aryna Sabalenka,2021 Stuttgart R16,W vsFriedsam,2021,0.051,0.833,0.042,0.0,0.0,0.0,0.182,0.256,0.074,0.219,0.273,0.0,0.714,0.494,0.059,0.889,0.052,0.665,0.55,0.619,0.219,0.8,0.906,0.716,0.787,0.286,0.724,0.448
Aryna Sabalenka,2021 Stuttgart R32,W vsZhang,2021,0.057,0.833,0.047,0.0,0.0,0.0,0.386,0.2,0.186,0.293,0.538,0.0,0.25,0.394,0.017,1.0,0.017,1.0,0.89,0.956,0.186,0.8,0.995,0.736,0.809,0.418,0.721,0.539
Aryna Sabalenka,2021 Miami QF,L vsBarty,2021,0.068,0.5,0.034,0.0,0.0,0.0,0.202,0.179,0.023,0.19,0.379,0.0,0.667,0.523,0.008,0.5,0.004,0.45,0.44,0.446,0.327,0.8,0.829,0.714,0.643,0.22,0.715,0.399
Aryna Sabalenka,2021 Miami R16,W vsVondrousova,2021,0.094,0.8,0.075,0.0,0.0,0.0,0.315,0.259,0.056,0.287,0.458,0.0,0.3,0.379,0.023,0.667,0.015,1.0,1.0,1.0,0.306,0.8,0.997,0.76,0.836,0.437,0.724,0.557
Aryna Sabalenka,2021 Miami R32,W vsKudermetova,2021,0.05,0.571,0.029,0.0,0.0,0.0,0.289,0.182,0.107,0.236,0.556,0.0,0.417,0.487,0.007,1.0,0.007,0.0,0.365,0.146,0.201,0.6,0.64,0.532,0.585,0.147,0.563,0.272
Aryna Sabalenka,2021 Miami R64,W vsPironkova,2021,0.099,0.684,0.068,0.021,1.0,0.021,0.197,0.184,0.013,0.19,0.278,0.0,0.35,0.314,0.049,0.385,0.019,0.91,0.91,0.91,0.536,1.0,0.997,0.906,0.997,0.37,0.804,0.562
Aryna Sabalenka,2021 Dubai QF,L vsMuguruza,2021,0.037,0.833,0.031,0.0,0.0,0.0,0.141,0.264,0.123,0.202,0.348,0.0,0.421,0.384,0.005,1.0,0.005,0.83,0.54,0.714,0.172,0.8,0.98,0.728,0.656,0.304,0.714,0.463
Aryna Sabalenka,2021 Dubai R16,W vsKontaveit,2021,0.03,0.667,0.02,0.0,0.0,0.0,0.25,0.346,0.096,0.298,0.286,0.0,0.556,0.421,0.018,0.0,0.0,0.535,0.755,0.623,0.097,0.6,0.973,0.611,0.672,0.312,0.633,0.409
Aryna Sabalenka,2021 Dubai R32,W vsCornet,2021,0.098,0.667,0.065,0.0,0.0,0.0,0.355,0.18,0.175,0.267,0.316,0.0,0.077,0.196,0.015,0.0,0.0,1.0,1.0,1.0,0.339,0.6,1.0,0.668,0.735,0.427,0.596,0.5
Aryna Sabalenka,2021 Doha R16,L vsMuguruza,2021,0.046,0.6,0.028,0.0,0.0,0.0,0.186,0.137,0.049,0.162,0.37,0.0,0.25,0.31,0.013,0.75,0.01,0.245,0.18,0.219,0.262,0.6,0.819,0.598,0.538,0.139,0.571,0.283
Aryna Sabalenka,2021 Australian Open R16,L vsWilliams,2021,0.027,0.6,0.016,0.0,0.0,0.0,0.165,0.107,0.058,0.136,0.211,0.0,0.364,0.288,0.008,0.0,0.0,0.395,0.415,0.403,0.183,0.6,0.948,0.621,0.683,0.18,0.597,0.327
Aryna Sabalenka,2021 Australian Open R32,W vsLi,2021,0.099,0.818,0.081,0.021,1.0,0.021,0.413,0.148,0.265,0.28,0.417,0.0,0.143,0.28,0.0,0.0,0.0,0.955,0.985,0.967,0.391,0.8,1.0,0.778,0.856,0.427,0.704,0.545
Aryna Sabalenka,2021 Australian Open R64,W vsKasatkina,2021,0.138,0.889,0.123,0.052,1.0,0.052,0.25,0.118,0.132,0.184,0.267,0.0,0.182,0.224,0.031,0.333,0.01,1.0,0.995,0.998,0.753,1.0,1.0,0.951,1.046,0.41,0.794,0.596
Aryna Sabalenka,2021 Australian Open R128,W vsHruncakova,2021,0.082,0.875,0.072,0.0,0.0,0.0,0.404,0.208,0.196,0.306,0.5,1.0,0.667,1.084,0.016,0.5,0.008,0.86,0.78,0.828,0.254,0.8,0.774,0.683,0.751,0.392,0.836,0.545
Aryna Sabalenka,2021 Gippsland Trophy R32,L vsKanepi,2021,0.083,0.538,0.045,0.0,0.0,0.0,0.188,0.188,0.0,0.188,0.375,0.0,0.385,0.38,0.019,0.25,0.005,0.555,0.42,0.501,0.396,0.8,0.941,0.762,0.685,0.239,0.714,0.414
Aryna Sabalenka,2021 Abu Dhabi F,W vsKudermetova,2021,0.04,0.75,0.03,0.0,0.0,0.0,0.211,0.103,0.108,0.157,0.143,0.0,0.333,0.238,0.025,0.667,0.017,0.175,0.415,0.271,0.235,0.6,0.924,0.624,0.687,0.153,0.58,0.298
Aryna Sabalenka,2021 Abu Dhabi SF,W vsSakkari,2021,0.074,0.714,0.053,0.0,0.0,0.0,0.444,0.286,0.158,0.365,0.833,0.0,0.667,0.75,0.022,0.5,0.011,0.38,0.6,0.468,0.195,0.8,0.793,0.677,0.745,0.302,0.755,0.44
Aryna Sabalenka,2021 Abu Dhabi QF,W vsRybakina,2021,0.051,0.778,0.04,0.0,0.0,0.0,0.171,0.138,0.033,0.155,0.261,0.0,0.071,0.166,0.017,0.5,0.008,0.57,0.535,0.556,0.3,0.8,0.999,0.76,0.836,0.241,0.671,0.411
Aryna Sabalenka,2021 Abu Dhabi R16,W vsJabeur,2021,0.123,0.769,0.095,0.0,0.0,0.0,0.227,0.15,0.077,0.188,0.4,0.0,0.2,0.3,0.018,0.5,0.009,0.745,0.72,0.735,0.551,0.8,0.994,0.808,0.889,0.324,0.716,0.485
Aryna Sabalenka,2021 Abu Dhabi R32,W vsTomljanovic,2021,0.094,0.786,0.074,0.017,1.0,0.017,0.304,0.105,0.199,0.204,0.5,0.0,0.2,0.35,0.01,0.0,0.0,0.515,0.685,0.583,0.476,0.8,0.975,0.788,0.866,0.279,0.719,0.446
Aryna Sabalenka,2021 Abu Dhabi R64,W vsHercog,2021,0.006,1.0,0.006,0.0,0.0,0.0,0.133,0.196,0.063,0.164,0.167,1.0,0.667,0.917,0.021,0.5,0.01,0.62,0.77,0.68,0.034,0.8,0.717,0.622,0.684,0.272,0.768,0.457
Aryna Sabalenka,2020 Linz F,W vsMertens,2020,0.139,0.85,0.118,0.0,0.0,0.0,0.328,0.147,0.181,0.238,0.5,1.0,0.263,0.882,0.0,0.0,0.0,0.725,0.66,0.699,0.509,0.6,0.782,0.636,0.7,0.34,0.716,0.469
Aryna Sabalenka,2020 Linz SF,W vsKrejcikova,2020,0.051,1.0,0.051,0.0,0.0,0.0,0.271,0.25,0.021,0.26,0.286,0.0,0.5,0.393,0.014,0.333,0.005,0.67,0.67,0.67,0.186,0.8,0.979,0.731,0.804,0.32,0.717,0.466
Aryna Sabalenka,2020 Linz R16,W vsVoegele,2020,0.112,0.667,0.075,0.019,0.0,0.0,0.348,0.265,0.083,0.306,0.4,0.0,1.0,0.7,0.015,0.0,0.0,0.885,0.73,0.823,0.392,0.6,0.92,0.654,0.72,0.392,0.703,0.492
Aryna Sabalenka,2020 Linz R32,W vsPaolini,2020,0.041,0.5,0.02,0.0,0.0,0.0,0.246,0.205,0.041,0.226,0.333,0.0,0.5,0.416,0.0,0.0,0.0,0.495,0.525,0.507,0.172,0.6,0.938,0.616,0.677,0.248,0.626,0.371
Aryna Sabalenka,2020 Ostrava F,W vsAzarenka,2020,0.172,0.875,0.15,0.0,0.0,0.0,0.339,0.25,0.089,0.294,0.471,0.5,0.444,0.708,0.0,0.0,0.0,0.665,0.445,0.577,0.512,0.6,0.838,0.654,0.719,0.336,0.688,0.449
Aryna Sabalenka,2020 Ostrava SF,W vsBrady,2020,0.037,1.0,0.037,0.0,0.0,0.0,0.304,0.2,0.104,0.252,0.222,0.0,0.5,0.361,0.0,0.0,0.0,0.62,0.51,0.576,0.14,0.6,0.977,0.621,0.683,0.285,0.621,0.394
Aryna Sabalenka,2020 Ostrava QF,W vsSorribes Tormo,2020,0.267,0.55,0.147,0.091,0.333,0.03,0.153,0.082,0.071,0.118,0.14,0.25,0.333,0.362,0.021,0.286,0.006,0.41,0.245,0.344,0.993,1.0,0.84,0.951,1.046,0.194,0.796,0.438
Aryna Sabalenka,2020 Ostrava R16,W vsGauff,2020,0.149,0.536,0.08,0.0,0.0,0.0,0.139,0.136,0.003,0.138,0.3,0.0,0.216,0.258,0.009,0.667,0.006,0.23,0.205,0.22,0.766,0.6,0.863,0.712,0.783,0.145,0.595,0.301
Aryna Sabalenka,2020 Roland Garros R32,L vsJabeur,2020,0.15,0.548,0.082,0.0,0.0,0.0,0.256,0.153,0.103,0.205,0.2,0.0,0.333,0.266,0.023,0.333,0.008,0.225,0.22,0.223,0.604,0.6,0.906,0.693,0.623,0.173,0.601,0.312
Aryna Sabalenka,2020 Roland Garros R64,W vsKasatkina,2020,0.142,0.842,0.12,0.0,0.0,0.0,0.211,0.084,0.127,0.148,0.179,0.0,0.19,0.184,0.029,0.571,0.017,0.59,0.38,0.506,0.717,0.8,0.996,0.842,0.926,0.247,0.696,0.428
Aryna Sabalenka,2020 Roland Garros R128,W vsPegula,2020,0.104,0.833,0.087,0.0,0.0,0.0,0.214,0.113,0.101,0.164,0.35,0.0,0.3,0.325,0.019,0.25,0.005,0.31,0.32,0.314,0.537,0.8,0.887,0.773,0.851,0.186,0.692,0.373
Aryna Sabalenka,2020 Strasbourg SF,L vsSvitolina,2020,0.094,0.813,0.076,0.0,0.0,0.0,0.172,0.103,0.069,0.138,0.35,0.0,0.269,0.31,0.017,0.4,0.007,0.62,0.5,0.572,0.563,0.8,0.974,0.805,0.724,0.25,0.714,0.434
Aryna Sabalenka,2020 Strasbourg QF,W vsSiniakova,2020,0.106,0.722,0.077,0.0,0.0,0.0,0.144,0.071,0.073,0.108,0.333,0.0,0.087,0.21,0.015,0.6,0.009,0.18,0.115,0.154,0.717,0.6,0.815,0.688,0.757,0.112,0.568,0.274
Aryna Sabalenka,2020 Strasbourg R16,W vsBlinkova,2020,0.049,0.75,0.037,0.026,0.5,0.013,0.243,0.09,0.153,0.166,0.478,0.0,0.333,0.406,0.028,0.5,0.014,0.74,0.58,0.676,0.401,1.0,0.961,0.869,0.955,0.28,0.811,0.496
Aryna Sabalenka,2020 Strasbourg R32,W vsPerez,2020,0.019,1.0,0.019,0.0,0.0,0.0,0.281,0.146,0.135,0.214,0.5,0.4,0.5,0.7,0.036,0.5,0.018,0.445,0.345,0.405,0.085,0.8,0.691,0.624,0.687,0.213,0.709,0.386
Aryna Sabalenka,2020 US Open R64,L vsAzarenka,2020,0.096,0.667,0.064,0.024,1.0,0.024,0.127,0.053,0.074,0.09,0.154,0.0,0.0,0.077,0.013,0.5,0.007,0.275,0.205,0.247,0.834,0.6,0.999,0.766,0.69,0.129,0.591,0.296
Aryna Sabalenka,2020 US Open R128,W vsDodin,2020,0.014,1.0,0.014,0.0,0.0,0.0,0.173,0.12,0.053,0.147,0.273,0.0,0.429,0.351,0.025,0.25,0.006,0.0,0.36,0.144,0.089,0.6,0.659,0.516,0.567,0.106,0.528,0.248
Aryna Sabalenka,2020 Cincinnati R16,L vsPegula,2020,0.073,0.643,0.047,0.0,0.0,0.0,0.198,0.11,0.088,0.154,0.303,0.0,0.333,0.318,0.022,0.167,0.004,0.69,0.635,0.668,0.418,0.8,0.986,0.779,0.701,0.276,0.712,0.45
Aryna Sabalenka,2020 Cincinnati R32,W vsBellis,2020,0.032,0.714,0.023,0.0,0.0,0.0,0.178,0.114,0.064,0.146,0.281,0.0,0.294,0.288,0.011,0.333,0.004,0.67,0.66,0.666,0.202,0.8,0.991,0.738,0.812,0.265,0.694,0.438
Aryna Sabalenka,2020 Lexington R16,L vsGauff,2020,0.127,0.538,0.068,0.0,0.0,0.0,0.214,0.111,0.103,0.162,0.344,0.0,0.176,0.26,0.014,0.5,0.007,0.655,0.615,0.639,0.627,0.8,0.994,0.824,0.741,0.277,0.71,0.45
Aryna Sabalenka,2020 Lexington R32,W vsBrengle,2020,0.28,0.627,0.176,0.076,0.667,0.051,0.256,0.202,0.054,0.229,0.405,0.0,0.262,0.334,0.027,0.429,0.012,1.0,1.0,1.0,0.903,1.0,0.998,0.98,1.078,0.444,0.828,0.625
Aryna Sabalenka,2020 Doha F,W vsKvitova,2020,0.059,0.429,0.025,0.0,0.0,0.0,0.227,0.159,0.068,0.193,0.294,0.5,0.4,0.597,0.008,1.0,0.008,0.58,0.695,0.626,0.283,0.8,0.87,0.717,0.789,0.273,0.743,0.446
Aryna Sabalenka,2020 Doha SF,W vsKuznetsova,2020,0.123,0.786,0.097,0.0,0.0,0.0,0.176,0.082,0.094,0.129,0.294,1.0,0.375,0.834,0.02,0.5,0.01,0.215,0.24,0.225,0.709,0.6,0.392,0.559,0.615,0.148,0.607,0.309
Aryna Sabalenka,2020 Doha QF,W vsZheng,2020,0.189,0.73,0.138,0.02,0.0,0.0,0.123,0.136,0.013,0.13,0.195,0.5,0.3,0.498,0.005,0.5,0.002,0.07,0.045,0.06,0.905,0.6,0.355,0.588,0.646,0.111,0.522,0.261
Aryna Sabalenka,2020 Doha R16,W vsSakkari,2020,0.127,0.9,0.114,0.0,0.0,0.0,0.222,0.089,0.133,0.156,0.286,0.0,0.444,0.365,0.0,0.0,0.0,0.255,0.15,0.213,0.645,0.4,0.754,0.555,0.611,0.16,0.501,0.268
Aryna Sabalenka,2020 Doha R32,W vsKontaveit,2020,0.069,0.571,0.039,0.0,0.0,0.0,0.188,0.182,0.006,0.185,0.529,0.0,0.565,0.547,0.006,0.5,0.003,0.08,0.165,0.114,0.34,0.6,0.488,0.514,0.566,0.12,0.543,0.257
Aryna Sabalenka,2020 Dubai QF,L vsHalep,2020,0.085,0.75,0.064,0.0,0.0,0.0,0.193,0.057,0.136,0.125,0.24,0.0,0.133,0.186,0.008,0.5,0.004,0.435,0.305,0.383,0.558,0.8,0.987,0.808,0.727,0.184,0.686,0.377
Aryna Sabalenka,2020 Dubai R16,W vsMertens,2020,0.088,0.636,0.056,0.0,0.0,0.0,0.152,0.155,0.003,0.154,0.188,0.0,0.375,0.282,0.01,0.5,0.005,0.24,0.275,0.254,0.492,0.6,0.88,0.662,0.728,0.154,0.592,0.304
Aryna Sabalenka,2020 Dubai R32,W vsSakkari,2020,0.114,0.7,0.08,0.026,1.0,0.026,0.115,0.102,0.013,0.108,0.103,0.0,0.273,0.188,0.01,0.0,0.0,0.17,0.275,0.212,0.828,0.6,0.924,0.743,0.817,0.131,0.598,0.296
Aryna Sabalenka,2020 Fed Cup RR,W vsRus,2020,0.188,0.762,0.143,0.051,0.333,0.017,0.318,0.209,0.109,0.264,0.391,0.5,0.083,0.487,0.025,0.25,0.006,1.0,0.775,0.91,0.703,1.0,0.981,0.935,1.029,0.421,0.852,0.605
Aryna Sabalenka,2020 Fed Cup RR,L vsBertens,2020,0.085,0.444,0.038,0.0,0.0,0.0,0.162,0.08,0.082,0.121,0.148,0.0,0.167,0.158,0.022,0.333,0.007,0.39,0.52,0.442,0.571,0.8,0.997,0.813,0.732,0.192,0.682,0.382
Aryna Sabalenka,2020 Australian Open R128,L vsSuarez Navarro,2020,0.08,0.563,0.045,0.011,0.0,0.0,0.188,0.122,0.066,0.155,0.5,1.0,0.4,0.95,0.011,0.667,0.007,0.67,0.58,0.634,0.502,0.8,0.673,0.702,0.632,0.266,0.788,0.461
Aryna Sabalenka,2020 Adelaide SF,L vsYastremska,2020,0.057,0.556,0.032,0.0,0.0,0.0,0.148,0.068,0.08,0.108,0.133,0.0,0.167,0.15,0.006,0.0,0.0,0.25,0.505,0.352,0.449,0.6,0.994,0.688,0.619,0.158,0.588,0.314
Aryna Sabalenka,2020 Adelaide QF,W vsHalep,2020,0.103,0.583,0.06,0.02,1.0,0.02,0.194,0.255,0.061,0.224,0.222,0.0,0.462,0.342,0.012,0.0,0.0,0.89,0.625,0.784,0.481,0.8,0.994,0.794,0.874,0.343,0.723,0.493
Aryna Sabalenka,2020 Adelaide R16,W vsPera,2020,0.055,1.0,0.055,0.0,0.0,0.0,0.208,0.25,0.042,0.229,0.214,0.0,0.4,0.307,0.0,0.0,0.0,0.375,0.54,0.441,0.226,0.6,0.971,0.637,0.7,0.24,0.61,0.362
Aryna Sabalenka,2020 Adelaide R32,W vsHsieh,2020,0.099,0.632,0.063,0.0,0.0,0.0,0.308,0.181,0.127,0.244,0.423,0.0,0.474,0.448,0.034,0.375,0.013,0.99,0.74,0.89,0.37,0.8,0.984,0.769,0.846,0.384,0.741,0.526
Aryna Sabalenka,2020 Shenzhen R16,L vsPliskova,2020,0.101,0.643,0.065,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.25,0.2,0.2,0.325,0.035,0.6,0.021,0.52,0.44,0.488,0.447,0.8,0.959,0.777,0.699,0.246,0.707,0.417
Aryna Sabalenka,2020 Shenzhen R32,W vsGasparyan,2020,0.081,0.889,0.072,0.019,1.0,0.019,0.233,0.263,0.03,0.248,0.222,0.0,0.5,0.361,0.029,0.75,0.022,0.8,0.665,0.746,0.369,1.0,0.987,0.87,0.957,0.345,0.805,0.531
