Player,Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
Aryna Sabalenka,2018 Lugano QF,W vsGiorgi,0.0%,-,5.1%,80.0%,25.0%,41.7%,0.0%,22.2%,42.9%,2.5%,100.0%,203,204
Aryna Sabalenka,2018 Lugano R16,W vsHercog,0.0%,-,7.8%,62.5%,20.0%,11.1%,0.0%,20.0%,50.0%,0.0%,-,63,96
Aryna Sabalenka,2018 Lugano R32,W vsBuzarnescu,1.0%,0.0%,9.3%,90.0%,31.3%,42.9%,30.0%,23.4%,35.3%,0.0%,-,191,168
Aryna Sabalenka,2018 Miami R64,L vsKvitova,0.0%,-,4.9%,88.9%,28.1%,54.5%,33.3%,10.7%,40.0%,1.1%,100.0%,115,114
Aryna Sabalenka,2018 Miami R128,W vsBrengle,6.5%,100.0%,21.1%,79.2%,27.7%,28.6%,0.0%,20.5%,42.9%,2.5%,0.0%,282,204
Aryna Sabalenka,2018 Indian Wells R32,L vsVondrousova,0.0%,-,11.2%,36.4%,20.0%,20.0%,20.0%,8.3%,14.3%,0.0%,-,239,139
Aryna Sabalenka,2018 Indian Wells R64,W vsKuznetsova,4.9%,66.7%,13.0%,60.0%,32.7%,40.0%,25.0%,23.5%,41.7%,2.2%,100.0%,300,204
Aryna Sabalenka,2018 Indian Wells R128,W vsLepchenko,0.0%,-,6.3%,87.5%,27.4%,33.3%,0.0%,19.5%,11.1%,0.0%,-,279,172
Aryna Sabalenka,2018 Fed Cup RR,W vsMaria,12.8%,90.0%,25.0%,70.7%,32.4%,46.2%,0.0%,35.3%,62.5%,0.0%,-,298,184
Aryna Sabalenka,2018 Fed Cup RR,W vsLottner,3.9%,33.3%,6.5%,83.3%,36.2%,45.5%,100.0%,26.8%,53.3%,1.2%,0.0%,121,78
Aryna Sabalenka,2018 Australian Open R128,L vsBarty,1.2%,0.0%,15.6%,61.3%,17.7%,23.5%,0.0%,16.0%,34.4%,0.8%,0.0%,138,98
Aryna Sabalenka,2018 Hobart QF,L vsTsurenko,0.0%,-,8.7%,66.7%,8.9%,20.0%,0.0%,17.6%,28.6%,0.0%,-,286,137
Aryna Sabalenka,2018 Hobart R16,W vsZhang,0.0%,-,8.4%,64.3%,22.1%,35.3%,0.0%,35.1%,50.0%,0.0%,-,190,136
Aryna Sabalenka,2018 Hobart R32,W vsBouchard,0.0%,-,8.8%,63.6%,32.7%,36.8%,0.0%,22.2%,50.0%,0.0%,-,320,210
Aryna Sabalenka,2018 Shenzhen QF,L vsHalep,1.9%,100.0%,7.4%,57.1%,20.5%,20.0%,0.0%,14.3%,36.4%,0.0%,-,345,229
Aryna Sabalenka,2018 Shenzhen R16,W vsKovinic,0.0%,-,10.6%,77.8%,29.0%,28.6%,0.0%,25.0%,50.0%,0.0%,-,264,271
Aryna Sabalenka,2018 Shenzhen R32,W vsNiculescu,8.5%,33.3%,26.2%,56.8%,25.3%,36.4%,25.0%,22.2%,36.0%,0.5%,0.0%,211,154
Aryna Sabalenka,2017 Mumbai F,W vsJakupovic,2.0%,100.0%,19.4%,76.2%,28.6%,33.3%,0.0%,16.7%,30.0%,0.8%,0.0%,194,148
Aryna Sabalenka,2017 Fed Cup RR,W vsStephens,2.2%,100.0%,16.5%,76.7%,21.1%,23.1%,0.0%,17.4%,33.3%,1.7%,0.0%,258,171
Aryna Sabalenka,2017 Fed Cup RR,L vsVandeweghe,0.0%,-,6.9%,87.5%,24.5%,41.7%,0.0%,25.0%,42.9%,0.8%,0.0%,99,64
Aryna Sabalenka,2017 Tianjin F,L vsSharapova,0.0%,-,8.6%,80.0%,20.0%,38.9%,0.0%,12.9%,27.8%,0.0%,-,184,154
Aryna Sabalenka,2017 Tianjin SF,W vsErrani,2.4%,100.0%,12.9%,61.5%,35.7%,42.9%,0.0%,30.3%,66.7%,1.0%,100.0%,363,275
Aryna Sabalenka,2017 Tianjin QF,W vsZhu,1.4%,0.0%,9.3%,84.6%,8.0%,5.6%,0.0%,21.3%,12.5%,1.4%,100.0%,235,191
Aryna Sabalenka,2017 Tianjin R16,W vsDuan,0.0%,-,5.4%,71.4%,39.1%,58.8%,0.0%,27.3%,28.6%,0.0%,-,257,219
Aryna Sabalenka,2017 Tianjin R32,W vsHan,0.0%,-,17.4%,69.6%,25.8%,34.5%,16.7%,26.5%,14.3%,0.0%,-,228,165
Aryna Sabalenka,2017 Tashkent SF,L vsBabos,0.0%,-,15.6%,58.8%,25.5%,25.0%,0.0%,14.0%,30.0%,0.0%,-,218,145
Aryna Sabalenka,2017 Tashkent QF,W vsBaindl,0.0%,-,12.0%,56.0%,30.5%,45.8%,0.0%,24.4%,42.9%,0.0%,-,257,191
Aryna Sabalenka,2017 Tashkent R16,W vsMaria,3.1%,100.0%,18.8%,79.3%,19.4%,17.1%,0.0%,16.3%,16.7%,1.4%,100.0%,229,154
Aryna Sabalenka,2017 Tashkent R32,W vsRodina,0.0%,-,6.7%,85.7%,40.5%,45.5%,0.0%,24.2%,45.5%,1.0%,0.0%,379,259
Aryna Sabalenka,2017 Washington R32,W vsDavis,1.4%,100.0%,8.8%,84.6%,19.0%,28.6%,0.0%,20.4%,41.7%,2.0%,33.3%,204,186
Aryna Sabalenka,2017 Fed Cup RR,L vsBacsinszky,0.0%,-,10.5%,86.7%,20.5%,30.8%,0.0%,22.4%,21.1%,0.0%,-,363,247
Aryna Sabalenka,2017 Fed Cup RR,W vsGolubic,0.0%,-,16.3%,77.4%,15.5%,21.9%,0.0%,16.5%,28.2%,0.7%,50.0%,218,189
Aryna Sabalenka,2017 Shenzhen $60K F,L vsAlexandrova,0.0%,-,7.5%,87.5%,25.7%,50.0%,0.0%,16.7%,14.3%,0.0%,-,132,115
Aryna Sabalenka,2017 Shenzhen $60K SF,W vsLu,0.0%,-,4.3%,50.0%,37.5%,25.0%,0.0%,35.5%,63.6%,2.3%,50.0%,164,190
Aryna Sabalenka,2017 Zhuhai $60K R32,L vsZheng,1.4%,0.0%,12.6%,61.1%,16.7%,23.1%,0.0%,19.0%,41.7%,1.1%,0.0%,140,76
Aryna Sabalenka,2017 Fed Cup RR,L vsBertens,0.0%,-,15.8%,69.4%,25.8%,17.9%,0.0%,24.0%,56.5%,1.3%,100.0%,220,136
Aryna Sabalenka,2017 Fed Cup RR,W vsKrajicek,1.5%,0.0%,15.2%,66.7%,41.5%,56.5%,0.0%,22.7%,23.5%,0.0%,-,232,146
Aryna Sabalenka,2016 Tokyo $100K R16,L vsZhang,0.0%,-,8.5%,70.0%,17.0%,12.5%,0.0%,13.7%,23.1%,0.7%,0.0%,99,75
Aryna Sabalenka,2016 Saint Petersburg $100K R32,W vsKalinskaya,0.0%,-,10.9%,82.4%,22.0%,35.0%,0.0%,22.2%,47.1%,1.1%,100.0%,224,184
Coco Gauff,2025 Cincinnati QF,L vsPaolini,0.0%,-,4.1%,100.0%,15.4%,15.0%,100.0%,10.7%,77.8%,0.3%,0.0%,47,86
Coco Gauff,2025 Montreal R16,L vsMboko,0.0%,-,12.4%,83.3%,10.3%,15.4%,0.0%,23.7%,42.9%,0.9%,0.0%,129,104
Coco Gauff,2025 Berlin R16,L vsWang,0.0%,-,4.5%,60.0%,9.3%,7.1%,0.0%,5.6%,25.0%,3.6%,0.0%,68,112
Coco Gauff,2025 Roland Garros F,W vsSabalenka,0.0%,-,9.6%,57.1%,7.3%,3.2%,0.0%,16.2%,66.7%,3.2%,41.7%,-69,-36
Coco Gauff,2025 Roland Garros SF,W vsBoisson,0.0%,-,11.1%,80.0%,13.8%,26.1%,0.0%,9.2%,7.7%,0.9%,50.0%,-45,-43
Coco Gauff,2025 Roland Garros R64,W vsValentova,0.0%,-,6.3%,71.4%,5.2%,8.0%,33.3%,11.5%,75.0%,2.3%,20.0%,-42,-8
Coco Gauff,2025 Roland Garros R128,W vsGadecki,0.0%,-,8.8%,55.6%,12.7%,14.3%,0.0%,19.1%,33.3%,1.8%,66.7%,10,38
Coco Gauff,2025 Rome F,L vsPaolini,0.0%,-,5.5%,71.4%,9.6%,14.3%,0.0%,4.4%,44.4%,1.4%,25.0%,69,72
Coco Gauff,2025 Rome QF,W vsAndreeva,0.0%,-,14.4%,57.9%,9.3%,27.3%,0.0%,4.8%,22.2%,0.6%,0.0%,-57,-51
Coco Gauff,2025 Madrid F,L vsSabalenka,0.0%,-,9.2%,69.2%,16.3%,30.8%,0.0%,7.4%,25.0%,2.0%,50.0%,48,48
Coco Gauff,2025 Madrid SF,W vsSwiatek,0.0%,-,3.6%,100.0%,22.4%,50.0%,0.0%,30.0%,80.0%,0.0%,-,-19,50
Coco Gauff,2025 Madrid QF,W vsAndreeva,0.0%,-,12.1%,75.0%,14.7%,37.5%,0.0%,11.5%,7.7%,1.4%,66.7%,-4,1
Coco Gauff,2025 Miami R16,L vsLinette,0.0%,-,10.0%,69.2%,12.8%,19.2%,0.0%,19.1%,16.7%,0.5%,100.0%,87,129
Coco Gauff,2025 Miami R32,W vsSakkari,0.0%,-,3.9%,75.0%,5.0%,4.8%,0.0%,10.9%,41.7%,0.9%,50.0%,-44,-33
Coco Gauff,2025 Miami R64,W vsKenin,0.0%,-,10.4%,71.4%,8.3%,28.6%,0.0%,18.9%,55.6%,0.9%,100.0%,-70,-40
Coco Gauff,2025 Indian Wells R16,L vsBencic,0.0%,-,2.3%,75.0%,15.8%,27.1%,0.0%,4.0%,0.0%,0.8%,0.0%,-52,-26
Coco Gauff,2025 Indian Wells R32,W vsSakkari,0.0%,-,5.2%,100.0%,10.6%,6.5%,0.0%,7.4%,44.4%,0.4%,0.0%,-63,-16
Coco Gauff,2025 Indian Wells R64,W vsUchijima,0.0%,-,8.5%,65.0%,11.4%,17.7%,0.0%,11.2%,40.0%,0.6%,33.3%,-4,31
Coco Gauff,2025 Dubai R32,L vsKessler,0.0%,-,2.9%,75.0%,5.5%,5.9%,0.0%,12.0%,60.0%,0.4%,0.0%,10,20
Coco Gauff,2025 Doha R32,L vsKostyuk,0.0%,-,7.1%,87.5%,15.8%,36.8%,0.0%,10.5%,9.1%,0.7%,0.0%,92,105
Coco Gauff,2025 Australian Open QF,L vsBadosa,0.0%,-,8.7%,92.3%,15.4%,26.5%,0.0%,11.1%,45.5%,0.4%,0.0%,92,72
Coco Gauff,2025 Australian Open R16,W vsBencic,0.0%,-,7.6%,85.7%,10.7%,15.4%,0.0%,14.7%,40.0%,0.3%,0.0%,63,104
Coco Gauff,2025 Australian Open R32,W vsFernandez,0.0%,-,4.9%,100.0%,10.0%,15.4%,0.0%,16.0%,22.2%,0.0%,-,-38,34
Coco Gauff,2025 Australian Open R64,W vsBurrage,0.0%,-,5.2%,71.4%,16.2%,30.8%,0.0%,7.7%,0.0%,1.1%,50.0%,-85,-25
Coco Gauff,2025 Australian Open R128,W vsKenin,0.0%,-,3.7%,80.0%,9.9%,12.5%,100.0%,14.9%,44.4%,0.5%,100.0%,31,108
Coco Gauff,2025 United Cup F,W vsSwiatek,0.0%,-,4.6%,50.0%,12.8%,38.5%,0.0%,8.2%,10.0%,0.5%,0.0%,-66,-19
Coco Gauff,2025 United Cup SF,W vsMuchova,0.0%,-,9.8%,83.3%,10.9%,10.0%,0.0%,20.4%,55.6%,0.0%,-,-64,-8
Coco Gauff,2024 Riyadh Finals F,W vsZheng,0.0%,-,5.3%,83.3%,6.8%,14.6%,0.0%,4.8%,13.6%,0.6%,0.0%,-66,-45
Coco Gauff,2024 Riyadh Finals SF,L vsSabalenka,0.0%,-,8.1%,66.7%,5.5%,8.3%,0.0%,15.8%,50.0%,0.0%,-,-17,-17
Coco Gauff,2024 Riyadh Finals RR,W vsPegula,0.0%,-,8.0%,44.4%,11.5%,5.6%,100.0%,11.7%,27.3%,1.0%,50.0%,-24,2
Coco Gauff,2024 Riyadh Finals RR,W vsSwiatek,0.0%,-,2.8%,100.0%,8.6%,13.0%,0.0%,8.3%,12.5%,0.9%,0.0%,-18,50
Coco Gauff,2024 Riyadh Finals RR,L vsKrejcikova,0.0%,-,4.8%,85.7%,8.4%,16.1%,0.0%,8.3%,20.0%,0.5%,100.0%,40,88
Coco Gauff,2024 Wuhan SF,L vsSabalenka,0.0%,-,5.1%,60.0%,19.8%,37.0%,0.0%,15.5%,55.0%,0.7%,50.0%,0,71
Coco Gauff,2024 Wuhan QF,W vsLinette,0.0%,-,5.9%,71.4%,16.9%,29.6%,0.0%,23.9%,30.8%,0.0%,-,-20,39
Coco Gauff,2024 Wuhan R16,W vsKostyuk,0.0%,-,10.2%,55.6%,14.3%,15.4%,0.0%,23.3%,28.6%,0.0%,-,-42,-38
Coco Gauff,2024 Beijing F,W vsMuchova,0.0%,-,12.0%,83.3%,11.8%,12.2%,0.0%,12.0%,44.4%,0.5%,0.0%,-99,-49
Coco Gauff,2024 Beijing SF,W vsBadosa,0.0%,-,6.7%,50.0%,12.9%,18.2%,0.0%,12.5%,47.6%,1.0%,50.0%,-16,19
Coco Gauff,2024 Beijing QF,W vsStarodubtseva,1.3%,0.0%,8.4%,76.9%,9.2%,12.9%,0.0%,12.5%,44.4%,0.8%,0.0%,40,73
Coco Gauff,2024 US Open R16,L vsNavarro,1.0%,100.0%,10.6%,80.0%,10.4%,17.9%,0.0%,6.6%,37.5%,1.0%,33.3%,5,96
Coco Gauff,2024 US Open R32,W vsSvitolina,0.0%,-,5.7%,70.0%,7.1%,9.8%,0.0%,11.7%,30.0%,0.3%,100.0%,-44,-21
Coco Gauff,2024 US Open R128,W vsGracheva,0.0%,-,6.9%,85.7%,6.9%,8.3%,0.0%,11.8%,11.1%,0.0%,-,-10,66
Coco Gauff,2024 Cincinnati R32,L vsPutintseva,0.0%,-,4.8%,62.5%,5.6%,8.3%,0.0%,6.0%,8.3%,1.1%,66.7%,44,78
Coco Gauff,2024 Toronto R16,L vsShnaider,0.0%,-,6.3%,71.4%,7.5%,35.7%,0.0%,18.2%,42.9%,0.6%,0.0%,115,121
Coco Gauff,2024 Paris Olympics R16,L vsVekic,0.0%,-,4.8%,28.6%,8.5%,26.7%,0.0%,9.4%,33.3%,1.5%,33.3%,-90,-30
Coco Gauff,2024 Wimbledon R16,L vsNavarro,0.0%,-,9.6%,63.6%,7.3%,15.4%,0.0%,6.9%,10.5%,0.4%,0.0%,-31,1
Coco Gauff,2024 Wimbledon R64,W vsTodoni,0.0%,-,8.9%,66.7%,17.0%,17.6%,0.0%,24.4%,100.0%,1.4%,0.0%,8,50
Coco Gauff,2024 Roland Garros SF,L vsSwiatek,0.0%,-,6.3%,62.5%,8.1%,33.3%,0.0%,17.9%,37.0%,1.9%,25.0%,100,77
Coco Gauff,2024 Roland Garros QF,W vsJabeur,0.0%,-,10.8%,50.0%,8.5%,9.1%,0.0%,19.0%,14.3%,0.7%,0.0%,-30,-9
Coco Gauff,2024 Roland Garros R16,W vsCocciaretto,0.0%,-,8.3%,85.7%,14.7%,47.1%,0.0%,19.5%,16.7%,0.6%,0.0%,-16,32
Coco Gauff,2024 Rome SF,L vsSwiatek,0.0%,-,8.0%,81.8%,9.5%,19.0%,0.0%,15.3%,36.8%,1.4%,33.3%,20,33
Coco Gauff,2024 Stuttgart QF,L vsKostyuk,0.0%,-,12.0%,67.9%,7.1%,12.7%,0.0%,13.7%,36.4%,0.7%,33.3%,-15,-9
Coco Gauff,2024 Miami R16,L vsGarcia,0.0%,-,4.1%,33.3%,3.1%,0.0%,0.0%,15.0%,27.8%,0.4%,0.0%,-38,6
Coco Gauff,2024 Miami R32,W vsDodin,2.6%,100.0%,5.9%,100.0%,17.5%,22.2%,0.0%,11.9%,50.0%,0.8%,100.0%,-4,11
Coco Gauff,2024 Miami R64,W vsPodoroska,3.6%,100.0%,12.9%,80.0%,7.8%,11.1%,0.0%,16.7%,38.5%,0.9%,50.0%,12,36
Coco Gauff,2024 Indian Wells SF,L vsSakkari,0.0%,-,8.6%,73.7%,5.8%,6.1%,0.0%,11.0%,13.6%,1.0%,0.0%,11,36
Coco Gauff,2024 Indian Wells QF,W vsYuan,0.0%,-,5.0%,42.9%,15.9%,32.3%,0.0%,13.8%,45.5%,1.9%,0.0%,63,143
Coco Gauff,2024 Dubai QF,L vsKalinskaya,0.0%,-,9.7%,61.1%,9.4%,16.3%,0.0%,17.5%,40.9%,0.8%,0.0%,-14,0
Coco Gauff,2024 Australian Open SF,L vsSabalenka,0.0%,-,8.0%,75.0%,11.9%,16.7%,0.0%,13.2%,25.0%,0.5%,0.0%,-1,40
Coco Gauff,2024 Australian Open QF,W vsKostyuk,0.0%,-,8.9%,63.6%,8.2%,22.4%,0.0%,8.5%,18.8%,0.6%,0.0%,-52,-21
Coco Gauff,2024 Australian Open R16,W vsFrech,0.0%,-,19.8%,82.4%,5.9%,12.5%,0.0%,25.9%,30.8%,1.1%,0.0%,29,25
Coco Gauff,2024 Australian Open R64,W vsDolehide,0.0%,-,16.1%,78.3%,11.9%,6.4%,50.0%,7.9%,6.3%,0.4%,0.0%,-74,-39
Coco Gauff,2024 Australian Open R128,W vsSchmiedlova,0.0%,-,5.3%,50.0%,17.9%,25.0%,0.0%,10.9%,18.8%,0.6%,0.0%,6,35
Coco Gauff,2024 Auckland F,W vsSvitolina,0.0%,-,9.5%,63.2%,7.9%,11.7%,0.0%,11.3%,27.3%,1.3%,50.0%,-59,-32
Coco Gauff,2023 Cancun Finals SF,L vsPegula,0.0%,-,12.5%,45.5%,4.3%,3.0%,0.0%,15.6%,28.6%,0.6%,100.0%,31,13
Coco Gauff,2023 Cancun Finals RR,L vsSwiatek,0.0%,-,4.3%,80.0%,7.5%,16.1%,0.0%,13.7%,26.7%,1.0%,0.0%,55,47
Coco Gauff,2023 Beijing SF,L vsSwiatek,0.0%,-,13.0%,84.6%,7.0%,3.2%,100.0%,16.4%,16.7%,0.0%,-,82,39
Coco Gauff,2023 US Open F,W vsSabalenka,0.0%,-,3.8%,83.3%,5.3%,11.1%,0.0%,14.1%,23.5%,0.3%,0.0%,-75,-49
Coco Gauff,2023 US Open SF,W vsMuchova,0.0%,-,12.9%,52.9%,6.3%,6.7%,0.0%,8.8%,44.4%,0.6%,100.0%,-71,-68
Coco Gauff,2023 US Open QF,W vsOstapenko,0.0%,-,3.2%,33.3%,12.2%,7.7%,0.0%,12.5%,50.0%,1.4%,100.0%,-85,-14
Coco Gauff,2023 US Open R16,W vsWozniacki,0.0%,-,17.8%,75.0%,10.3%,19.3%,0.0%,6.6%,4.9%,1.0%,0.0%,-34,-4
Coco Gauff,2023 US Open R64,W vsAndreeva,0.0%,-,20.4%,90.5%,11.7%,17.6%,0.0%,18.2%,18.8%,0.9%,0.0%,-7,7
Coco Gauff,2023 US Open R128,W vsSiegemund,0.0%,-,17.1%,51.5%,7.7%,7.4%,0.0%,14.6%,24.1%,0.6%,0.0%,-80,-42
Coco Gauff,2023 Cincinnati F,W vsMuchova,0.0%,-,4.1%,50.0%,15.2%,25.0%,0.0%,9.0%,9.1%,0.8%,50.0%,-89,-46
Coco Gauff,2023 Cincinnati SF,W vsSwiatek,0.0%,-,5.0%,50.0%,4.2%,5.8%,0.0%,8.0%,20.0%,0.6%,0.0%,-71,-13
Coco Gauff,2023 Cincinnati R16,W vsNoskova,0.0%,-,9.6%,88.9%,16.7%,17.2%,0.0%,18.9%,33.3%,0.0%,-,54,74
Coco Gauff,2023 Montreal QF,L vsPegula,0.0%,-,9.2%,78.9%,11.8%,15.0%,0.0%,8.9%,30.0%,1.3%,0.0%,56,70
Coco Gauff,2023 Washington F,W vsSakkari,0.0%,-,1.0%,100.0%,9.5%,13.6%,0.0%,19.5%,42.9%,0.5%,0.0%,-74,-46
Coco Gauff,2023 Washington QF,W vsBencic,0.0%,-,8.7%,55.6%,7.5%,4.5%,0.0%,11.7%,9.1%,0.5%,0.0%,-39,11
Coco Gauff,2023 Wimbledon R128,L vsKenin,0.0%,-,7.4%,38.5%,9.1%,29.2%,0.0%,11.6%,23.8%,1.3%,50.0%,-8,30
Coco Gauff,2023 Roland Garros QF,L vsSwiatek,0.0%,-,11.9%,58.3%,8.2%,9.5%,0.0%,10.7%,18.8%,1.8%,33.3%,-64,-38
Coco Gauff,2023 Roland Garros R16,W vsSchmiedlova,0.0%,-,6.8%,55.6%,4.3%,6.9%,0.0%,13.4%,35.3%,3.6%,55.6%,-50,-6
Coco Gauff,2023 Roland Garros R32,W vsAndreeva,0.0%,-,11.0%,89.5%,13.2%,25.6%,33.3%,15.1%,21.9%,1.6%,16.7%,-29,-29
Coco Gauff,2023 Roland Garros R64,W vsGrabher,5.2%,66.7%,10.4%,90.9%,10.8%,13.3%,0.0%,8.6%,40.0%,1.8%,33.3%,30,43
Coco Gauff,2023 Roland Garros R128,W vsMasarova,0.0%,-,9.9%,93.3%,11.3%,6.3%,0.0%,12.0%,30.0%,1.7%,0.0%,-49,-44
Coco Gauff,2023 Miami R64,W vsMarino,0.0%,-,1.8%,0.0%,10.7%,14.3%,0.0%,14.6%,60.0%,2.0%,66.7%,-54,-2
Coco Gauff,2023 Indian Wells QF,L vsSabalenka,0.0%,-,6.3%,66.7%,11.8%,30.0%,0.0%,14.3%,25.0%,1.1%,0.0%,69,39
Coco Gauff,2023 Indian Wells R16,W vsPeterson,0.0%,-,8.3%,33.3%,6.9%,4.0%,0.0%,9.8%,20.0%,0.7%,33.3%,-78,-76
Coco Gauff,2023 Indian Wells R32,W vsNoskova,0.0%,-,13.0%,73.3%,5.1%,5.0%,0.0%,10.0%,23.1%,0.5%,0.0%,-62,1
Coco Gauff,2023 Indian Wells R64,W vsBucsa,0.0%,-,11.9%,61.5%,9.7%,11.5%,50.0%,8.6%,18.2%,0.5%,0.0%,-42,-14
Coco Gauff,2023 Dubai SF,L vsSwiatek,1.9%,100.0%,6.5%,57.1%,5.9%,0.0%,0.0%,9.6%,25.0%,0.6%,0.0%,34,16
Coco Gauff,2023 Dubai QF,W vsKeys,0.0%,-,6.0%,85.7%,8.5%,14.8%,0.0%,10.4%,11.1%,0.6%,0.0%,-60,-21
Coco Gauff,2023 Dubai R32,W vsSasnovich,4.0%,50.0%,7.8%,75.0%,7.6%,12.5%,0.0%,10.8%,30.0%,0.7%,100.0%,-33,-19
Coco Gauff,2023 Doha R16,W vsKvitova,0.0%,-,3.3%,50.0%,10.6%,11.1%,22.2%,10.3%,16.7%,0.0%,-,-84,-3
Coco Gauff,2023 Australian Open R16,L vsOstapenko,0.0%,-,3.5%,80.0%,10.0%,11.1%,0.0%,18.6%,30.0%,0.0%,-,-109,-34
Coco Gauff,2023 Australian Open R32,W vsPera,0.0%,-,7.3%,90.9%,6.8%,7.4%,33.3%,6.2%,15.8%,1.0%,33.3%,-55,-22
Coco Gauff,2023 Australian Open R64,W vsRaducanu,0.0%,-,7.5%,63.6%,1.4%,1.6%,0.0%,7.8%,8.7%,1.6%,0.0%,-47,-24
Coco Gauff,2023 Australian Open R128,W vsSiniakova,0.0%,-,18.9%,80.0%,5.8%,11.4%,0.0%,13.0%,22.7%,1.4%,0.0%,-4,-22
Coco Gauff,2023 Auckland F,W vsMasarova,1.6%,100.0%,10.4%,75.0%,6.5%,8.8%,0.0%,12.9%,26.7%,3.3%,71.4%,6,17
Coco Gauff,2023 Auckland R32,W vsMaria,0.0%,-,28.8%,66.7%,14.0%,18.8%,0.0%,13.7%,13.3%,0.9%,100.0%,78,44
Coco Gauff,2022 BJK Cup RR,L vsSiniakova,3.5%,50.0%,15.7%,52.6%,6.3%,11.5%,0.0%,6.0%,11.1%,0.9%,50.0%,-48,-43
Coco Gauff,2022 Fort Worth Finals RR,L vsKasatkina,0.0%,-,16.8%,66.7%,5.0%,0.0%,0.0%,13.8%,0.0%,1.4%,25.0%,107,65
Coco Gauff,2022 Fort Worth Finals RR,L vsSwiatek,0.0%,-,12.4%,50.0%,9.3%,16.7%,0.0%,4.7%,33.3%,0.0%,-,-70,-43
Coco Gauff,2022 Fort Worth Finals RR,L vsGarcia,3.6%,50.0%,7.6%,66.7%,10.0%,16.7%,0.0%,31.7%,66.7%,0.0%,-,7,19
Coco Gauff,2022 Guadalajara 2 R16,W vsTrevisan,1.7%,100.0%,7.0%,71.4%,15.6%,27.3%,25.0%,9.4%,0.0%,0.7%,100.0%,2,82
Coco Gauff,2022 San Diego QF,L vsSwiatek,0.0%,-,17.6%,56.3%,6.6%,10.0%,0.0%,16.7%,38.5%,0.0%,-,90,47
Coco Gauff,2022 San Diego R16,W vsAndreescu,2.5%,50.0%,13.2%,76.0%,5.4%,6.4%,25.0%,14.3%,28.9%,0.3%,0.0%,-26,-16
Coco Gauff,2022 San Diego R32,W vsMontgomery,0.0%,-,5.9%,71.4%,6.8%,8.3%,20.0%,10.8%,33.3%,0.4%,0.0%,-41,-29
Coco Gauff,2022 US Open QF,L vsGarcia,4.8%,66.7%,8.6%,50.0%,12.1%,14.3%,0.0%,9.4%,40.0%,0.0%,-,-5,19
Coco Gauff,2022 US Open R16,W vsZhang,0.0%,-,5.1%,66.7%,10.6%,17.5%,0.0%,16.7%,48.5%,0.8%,33.3%,-42,-16
Coco Gauff,2022 US Open R32,W vsKeys,2.0%,100.0%,6.3%,71.4%,7.1%,7.1%,50.0%,15.1%,46.7%,0.5%,0.0%,-44,17
Coco Gauff,2022 Toronto QF,L vsHalep,1.3%,0.0%,14.3%,69.6%,14.7%,23.2%,0.0%,7.6%,18.8%,0.7%,50.0%,70,60
Coco Gauff,2022 Toronto R16,W vsSabalenka,0.0%,-,8.4%,63.6%,12.4%,14.8%,0.0%,13.3%,36.8%,0.6%,100.0%,15,79
Coco Gauff,2022 Toronto R32,W vsRybakina,0.9%,100.0%,5.6%,53.8%,8.1%,11.8%,0.0%,8.9%,31.6%,2.2%,0.0%,-34,21
Coco Gauff,2022 San Jose QF,L vsBadosa,0.0%,-,9.5%,58.3%,15.5%,29.0%,0.0%,21.8%,55.6%,1.0%,0.0%,-7,32
Coco Gauff,2022 San Jose R32,W vsKalinina,2.8%,100.0%,13.1%,81.8%,34.1%,50.0%,0.0%,15.6%,33.3%,3.3%,75.0%,108,165
Coco Gauff,2022 Berlin SF,L vsJabeur,0.0%,-,12.7%,31.3%,16.2%,8.7%,0.0%,4.7%,5.3%,1.5%,50.0%,65,46
Coco Gauff,2022 Roland Garros F,L vsSwiatek,0.0%,-,0.0%,0.0%,7.5%,7.3%,0.0%,13.5%,42.9%,1.9%,33.3%,6,3
Coco Gauff,2022 Roland Garros SF,W vsTrevisan,2.0%,100.0%,9.9%,45.5%,8.6%,22.2%,7.1%,11.5%,31.3%,2.6%,14.3%,-65,-58
Coco Gauff,2022 Roland Garros QF,W vsStephens,0.0%,-,5.7%,57.1%,5.6%,10.3%,0.0%,10.0%,45.5%,2.1%,14.3%,-117,-74
Coco Gauff,2022 Madrid R16,L vsHalep,4.9%,33.3%,12.1%,85.7%,5.5%,5.9%,0.0%,12.7%,20.0%,1.5%,66.7%,57,53
Coco Gauff,2022 Miami R16,L vsSwiatek,0.0%,-,5.5%,50.0%,4.9%,3.4%,0.0%,6.1%,0.0%,1.1%,50.0%,57,69
Coco Gauff,2022 Indian Wells R32,L vsHalep,0.0%,-,10.5%,61.5%,11.1%,17.2%,0.0%,17.5%,33.3%,1.0%,100.0%,57,60
Coco Gauff,2021 Indian Wells R64,W vsGarcia,0.0%,-,5.8%,90.9%,9.2%,20.8%,0.0%,12.3%,35.0%,1.5%,50.0%,74,123
Coco Gauff,2021 US Open R64,L vsStephens,0.0%,-,15.2%,60.0%,8.2%,13.8%,0.0%,5.7%,16.7%,0.0%,-,-70,-36
Coco Gauff,2021 Wimbledon R16,L vsKerber,0.0%,-,13.9%,58.8%,13.8%,29.4%,0.0%,20.0%,33.3%,2.5%,20.0%,48,24
